source,source_id,cpu,gpu,ram_gb,ram_type,storage_gb,storage_type,condition,brand,system_age_years,asking_price,sold_price,cpu_score,gpu_score,condition_score
synthetic_demo,demo-00441,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 3060,32,DDR5,1024,NVMe SSD,good,Lenovo,0.1,1660.22,1460.5,70.0,48.0,0.84
synthetic_demo,demo-00442,Intel Core i9-14900K,NVIDIA GeForce RTX 4060 Ti,64,DDR5,2048,SATA SSD,like_new,Dell,3.3,1469.26,1429.77,100.0,62.0,0.95
synthetic_demo,demo-00443,Intel Core i5-12400,NVIDIA GeForce RTX 4060 Ti,64,DDR4,2048,NVMe SSD,excellent,MSI,4.1,1064.09,1141.08,56.0,62.0,0.9
synthetic_demo,demo-00444,Intel Core i9-14900K,AMD Radeon RX 7900 XT,64,DDR5,1024,NVMe SSD,good,HP,4.3,1759.47,1627.33,100.0,84.0,0.84
synthetic_demo,demo-00445,AMD Ryzen 9 7950X,Intel Arc A750,32,DDR5,4096,NVMe SSD,good,MSI,6.0,1483.3,1341.4,95.0,43.0,0.84
synthetic_demo,demo-00446,Intel Core i7-13700K,AMD Radeon RX 7600,32,DDR4,512,HDD,excellent,Lenovo,7.4,711.92,741.42,87.0,50.0,0.9
synthetic_demo,demo-00447,Intel Core i5-14600K,NVIDIA GeForce RTX 4070,32,DDR5,2048,NVMe SSD,fair,Dell,3.5,1344.06,1361.31,84.0,72.0,0.72
synthetic_demo,demo-00448,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4090,32,DDR4,1024,NVMe SSD,good,custom,1.0,2514.43,2344.05,95.0,100.0,0.84
synthetic_demo,demo-00449,AMD Ryzen 7 7700X,Intel Arc A770,32,DDR5,1024,NVMe SSD,new,Lenovo,1.6,1817.79,1766.41,82.0,48.0,1.0
synthetic_demo,demo-00450,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 2080,64,DDR4,2048,SATA SSD,new,ASUS,2.4,1485.69,1631.18,70.0,44.0,1.0
synthetic_demo,demo-00451,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 3090,32,DDR4,1024,SATA SSD,good,Dell,3.4,1755.09,1615.19,74.0,82.0,0.84
synthetic_demo,demo-00452,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4070 Ti SUPER,64,DDR5,1024,NVMe SSD,good,Dell,2.2,1646.1,1647.8,78.0,84.0,0.84
synthetic_demo,demo-00453,Intel Core i7-12700K,NVIDIA GeForce RTX 4070,32,DDR5,2048,NVMe SSD,fair,MSI,2.4,1544.22,1364.6,76.0,72.0,0.72
synthetic_demo,demo-00454,Intel Core i7-13700K,NVIDIA GeForce RTX 4090,16,DDR5,2048,NVMe SSD,good,Alienware,0.0,2398.68,2393.82,87.0,100.0,0.84
synthetic_demo,demo-00455,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 2080,32,DDR5,2048,NVMe SSD,good,Lenovo,3.4,1344.22,1146.1,96.0,44.0,0.84
synthetic_demo,demo-00456,AMD Ryzen 9 7950X,Intel Arc A770,128,DDR5,2048,SATA SSD,good,HP,4.9,1348.6,1517.79,95.0,48.0,0.84
synthetic_demo,demo-00457,Intel Core i5-14600K,AMD Radeon RX 7900 XTX,16,DDR5,1024,NVMe SSD,good,custom,4.2,1361.4,1547.97,84.0,92.0,0.84
synthetic_demo,demo-00458,Intel Core i9-14900K,AMD Radeon RX 7900 XT,32,DDR5,2048,NVMe SSD,like_new,MSI,2.8,2334.18,2130.49,100.0,84.0,0.95
synthetic_demo,demo-00459,AMD Ryzen 7 7800X3D,AMD Radeon RX 7600,32,DDR5,512,SATA SSD,like_new,Alienware,3.1,1712.48,1442.26,96.0,50.0,0.95
synthetic_demo,demo-00460,AMD Ryzen 5 5600X,AMD Radeon RX 7600,64,DDR5,1024,NVMe SSD,new,HP,4.9,893.22,885.91,58.0,50.0,1.0
synthetic_demo,demo-00461,AMD Ryzen 7 5800X,AMD Radeon RX 7700 XT,32,DDR4,256,NVMe SSD,good,ASUS,2.5,1093.98,1042.47,70.0,64.0,0.84
synthetic_demo,demo-00462,Intel Core i5-13600K,NVIDIA GeForce RTX 4070,64,DDR5,2048,NVMe SSD,fair,ASUS,4.9,1196.51,1114.44,79.0,72.0,0.72
synthetic_demo,demo-00463,AMD Ryzen 5 7600X,AMD Radeon RX 7800 XT,128,DDR5,1024,SATA SSD,good,MSI,1.2,2100.19,1768.22,74.0,73.0,0.84
synthetic_demo,demo-00464,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 3070,32,DDR5,2048,SATA SSD,good,custom,1.9,1352.7,1586.05,95.0,60.0,0.84
synthetic_demo,demo-00465,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4070,32,DDR5,1024,NVMe SSD,good,ASUS,6.0,1396.55,1366.82,100.0,72.0,0.84
synthetic_demo,demo-00466,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 2080,64,DDR5,1024,HDD,excellent,HP,3.8,1143.45,987.22,88.0,44.0,0.9
synthetic_demo,demo-00467,Intel Core i5-13600K,AMD Radeon RX 7900 XT,32,DDR5,2048,NVMe SSD,new,MSI,2.2,2095.03,2114.41,79.0,84.0,1.0
synthetic_demo,demo-00468,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 4070 Ti,32,DDR5,1024,NVMe SSD,excellent,Dell,1.8,2005.51,1882.06,78.0,80.0,0.9
synthetic_demo,demo-00469,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4070,32,DDR5,1024,SATA SSD,excellent,Dell,3.9,1588.97,1456.01,100.0,72.0,0.9
synthetic_demo,demo-00470,AMD Ryzen 9 7950X3D,AMD Radeon RX 7600,64,DDR5,1024,HDD,good,Dell,2.1,1483.83,1680.05,100.0,50.0,0.84
synthetic_demo,demo-00471,Intel Core i5-12600K,AMD Radeon RX 7600,32,DDR5,1024,NVMe SSD,excellent,Dell,4.9,1260.75,1320.46,68.0,50.0,0.9
synthetic_demo,demo-00472,Intel Core i7-13700K,NVIDIA GeForce RTX 4070,64,DDR4,1024,SATA SSD,fair,Lenovo,6.6,1190.46,1046.91,87.0,72.0,0.72
synthetic_demo,demo-00473,Intel Core i5-13600K,AMD Radeon RX 7700 XT,64,DDR5,512,NVMe SSD,fair,custom,2.8,1225.75,1202.82,79.0,64.0,0.72
synthetic_demo,demo-00474,Intel Core i5-12600K,NVIDIA GeForce RTX 3090,32,DDR4,1024,SATA SSD,good,Lenovo,3.5,1592.95,1505.44,68.0,82.0,0.84
synthetic_demo,demo-00475,Intel Core i5-14600K,NVIDIA GeForce RTX 4070 Ti SUPER,64,DDR5,1024,NVMe SSD,good,custom,1.3,2273.67,2008.34,84.0,84.0,0.84
synthetic_demo,demo-00476,Intel Core i7-13700K,AMD Radeon RX 7900 XT,8,DDR5,1024,NVMe SSD,good,ASUS,3.9,1634.37,1613.54,87.0,84.0,0.84
synthetic_demo,demo-00477,Intel Core i5-14600K,NVIDIA GeForce RTX 3060,32,DDR5,512,NVMe SSD,good,Lenovo,1.2,1063.52,1213.44,84.0,48.0,0.84
synthetic_demo,demo-00478,Intel Core i5-13600K,NVIDIA GeForce RTX 2080,32,DDR4,512,SATA SSD,excellent,ASUS,3.2,1092.22,1096.61,79.0,44.0,0.9
synthetic_demo,demo-00479,Intel Core i9-14900K,AMD Radeon RX 6800 XT,32,DDR5,2048,NVMe SSD,like_new,ASUS,0.0,2294.18,1991.33,100.0,69.0,0.95
synthetic_demo,demo-00480,Intel Core i7-12700K,NVIDIA GeForce RTX 4070 Ti,16,DDR5,1024,NVMe SSD,excellent,MSI,1.7,1664.21,1847.21,76.0,80.0,0.9
synthetic_demo,demo-00481,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 3060,16,DDR4,1024,NVMe SSD,good,ASUS,5.2,1020.0,954.16,70.0,48.0,0.84
synthetic_demo,demo-00482,Intel Core i5-12600K,NVIDIA GeForce RTX 4070,64,DDR4,256,NVMe SSD,good,Lenovo,6.8,1224.74,1213.41,68.0,72.0,0.84
synthetic_demo,demo-00483,Intel Core i5-13600K,AMD Radeon RX 7600,64,DDR5,2048,NVMe SSD,good,custom,1.8,1627.44,1491.71,79.0,50.0,0.84
synthetic_demo,demo-00484,Intel Core i7-13700K,Intel Arc A770,32,DDR5,1024,HDD,fair,MSI,2.6,1165.19,981.86,87.0,48.0,0.72
synthetic_demo,demo-00485,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 3080,32,DDR5,1024,NVMe SSD,like_new,HP,2.6,2155.26,2054.44,74.0,72.0,0.95
synthetic_demo,demo-00486,Intel Core i5-12600K,NVIDIA GeForce RTX 3070,64,DDR5,1024,NVMe SSD,fair,ASUS,5.8,1207.31,1062.5,68.0,60.0,0.72
synthetic_demo,demo-00487,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 4060,16,DDR5,2048,NVMe SSD,like_new,ASUS,1.6,1670.52,1538.27,70.0,54.0,0.95
synthetic_demo,demo-00488,AMD Ryzen 7 5800X3D,AMD Radeon RX 7600,32,DDR5,2048,NVMe SSD,good,Lenovo,4.5,1104.16,1211.55,78.0,50.0,0.84
synthetic_demo,demo-00489,Intel Core i7-12700K,AMD Radeon RX 6800 XT,16,DDR4,2048,SATA SSD,like_new,ASUS,0.5,1331.28,1542.19,76.0,69.0,0.95
synthetic_demo,demo-00490,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4060,16,DDR5,2048,SATA SSD,new,MSI,3.0,1893.21,1822.74,95.0,54.0,1.0
synthetic_demo,demo-00491,Intel Core i9-14900K,NVIDIA GeForce RTX 4060,64,DDR4,512,NVMe SSD,good,Lenovo,0.0,1597.54,1560.53,100.0,54.0,0.84
synthetic_demo,demo-00492,AMD Ryzen 5 7600X,Intel Arc A750,32,DDR5,1024,NVMe SSD,new,HP,6.4,881.0,880.18,74.0,43.0,1.0
synthetic_demo,demo-00493,Intel Core i7-13700K,AMD Radeon RX 7900 XT,64,DDR5,4096,NVMe SSD,new,Dell,5.7,2197.54,2004.45,87.0,84.0,1.0
synthetic_demo,demo-00494,AMD Ryzen 7 5800X,Intel Arc A770,64,DDR5,2048,NVMe SSD,fair,ASUS,3.0,1435.37,1284.15,70.0,48.0,0.72
synthetic_demo,demo-00495,Intel Core i7-14700K,AMD Radeon RX 6700 XT,32,DDR4,1024,NVMe SSD,like_new,ASUS,1.4,1660.64,1839.64,93.0,57.0,0.95
synthetic_demo,demo-00496,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4060 Ti,64,DDR5,2048,SATA SSD,excellent,Dell,3.4,1551.26,1585.56,88.0,62.0,0.9
synthetic_demo,demo-00497,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4060 Ti,32,DDR5,1024,NVMe SSD,like_new,Alienware,2.8,1434.61,1537.92,82.0,62.0,0.95
synthetic_demo,demo-00498,Intel Core i9-13900K,Intel Arc A770,16,DDR5,2048,NVMe SSD,good,Lenovo,2.2,1327.2,1237.74,95.0,48.0,0.84
synthetic_demo,demo-00499,Intel Core i5-12400,NVIDIA GeForce RTX 2080,16,DDR4,2048,HDD,good,MSI,0.8,1140.39,1237.06,56.0,44.0,0.84
synthetic_demo,demo-00500,Intel Core i5-12600K,NVIDIA GeForce RTX 4060 Ti,32,DDR4,1024,NVMe SSD,good,ASUS,1.8,1537.38,1311.19,68.0,62.0,0.84
synthetic_demo,demo-00501,Intel Core i9-13900K,NVIDIA GeForce RTX 3060,32,DDR5,1024,HDD,good,ASUS,3.4,1246.46,1143.68,95.0,48.0,0.84
synthetic_demo,demo-00502,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4070 Ti,32,DDR4,1024,HDD,good,Dell,0.0,2039.5,1645.09,100.0,80.0,0.84
synthetic_demo,demo-00503,Intel Core i7-13700K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,1024,NVMe SSD,good,Dell,3.0,1715.52,1566.95,87.0,80.0,0.84
synthetic_demo,demo-00504,Intel Core i5-12600K,AMD Radeon RX 7600,32,DDR4,512,NVMe SSD,like_new,custom,4.3,737.93,846.47,68.0,50.0,0.95
synthetic_demo,demo-00505,AMD Ryzen 7 5800X3D,AMD Radeon RX 6800 XT,32,DDR5,2048,NVMe SSD,excellent,ASUS,3.2,1810.54,1545.88,78.0,69.0,0.9
synthetic_demo,demo-00506,Intel Core i7-12700K,NVIDIA GeForce RTX 4070 Ti,16,DDR5,2048,NVMe SSD,fair,ASUS,2.3,1053.63,1153.78,76.0,80.0,0.72
synthetic_demo,demo-00507,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 4090,32,DDR5,1024,SATA SSD,good,Lenovo,0.0,1958.64,1918.05,82.0,100.0,0.84
synthetic_demo,demo-00508,AMD Ryzen 9 7900X,AMD Radeon RX 6700 XT,64,DDR5,2048,NVMe SSD,excellent,Dell,2.1,2231.7,1924.13,88.0,57.0,0.9
synthetic_demo,demo-00509,AMD Ryzen 9 7950X3D,AMD Radeon RX 7900 XTX,32,DDR5,1024,NVMe SSD,good,Lenovo,2.5,1537.37,1395.42,100.0,92.0,0.84
synthetic_demo,demo-00510,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,1024,NVMe SSD,good,Dell,3.7,1819.0,1598.21,95.0,84.0,0.84
synthetic_demo,demo-00511,Intel Core i5-14600K,AMD Radeon RX 7900 XTX,32,DDR5,2048,NVMe SSD,like_new,HP,0.8,2528.65,2678.5,84.0,92.0,0.95
synthetic_demo,demo-00512,Intel Core i5-12400,NVIDIA GeForce RTX 3070,64,DDR5,512,HDD,new,MSI,4.1,1029.42,1087.07,56.0,60.0,1.0
synthetic_demo,demo-00513,Intel Core i5-12400,NVIDIA GeForce RTX 4070,16,DDR5,256,NVMe SSD,fair,Dell,5.4,978.81,870.83,56.0,72.0,0.72
synthetic_demo,demo-00514,AMD Ryzen 7 5800X,NVIDIA GeForce RTX 2080,16,DDR4,2048,NVMe SSD,excellent,MSI,3.2,1466.88,1246.94,70.0,44.0,0.9
synthetic_demo,demo-00515,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4060,16,DDR4,2048,NVMe SSD,fair,Lenovo,2.4,780.55,813.35,58.0,54.0,0.72
synthetic_demo,demo-00516,Intel Core i5-14600K,Intel Arc A750,32,DDR5,1024,SATA SSD,good,HP,3.7,988.78,1119.42,84.0,43.0,0.84
synthetic_demo,demo-00517,Intel Core i9-13900K,NVIDIA GeForce RTX 2080,16,DDR5,2048,NVMe SSD,fair,Dell,1.6,1138.46,1134.54,95.0,44.0,0.72
synthetic_demo,demo-00518,Intel Core i5-13600K,AMD Radeon RX 7800 XT,32,DDR5,2048,NVMe SSD,good,MSI,0.5,1711.05,1769.19,79.0,73.0,0.84
synthetic_demo,demo-00519,Intel Core i9-13900K,AMD Radeon RX 7900 XT,16,DDR5,1024,NVMe SSD,excellent,ASUS,4.1,1811.4,1766.5,95.0,84.0,0.9
synthetic_demo,demo-00520,Intel Core i9-13900K,AMD Radeon RX 7700 XT,32,DDR5,1024,NVMe SSD,like_new,Lenovo,2.1,1673.58,1746.33,95.0,64.0,0.95
synthetic_demo,demo-00521,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 3080,64,DDR5,512,NVMe SSD,good,custom,0.9,1539.06,1576.07,88.0,72.0,0.84
synthetic_demo,demo-00522,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4090,64,DDR5,2048,NVMe SSD,excellent,custom,0.8,2670.32,2399.27,88.0,100.0,0.9
synthetic_demo,demo-00523,Intel Core i5-12400,NVIDIA GeForce RTX 3080,32,DDR5,4096,NVMe SSD,like_new,HP,0.1,2263.16,2223.13,56.0,72.0,0.95
synthetic_demo,demo-00524,AMD Ryzen 5 7600X,AMD Radeon RX 6700 XT,32,DDR5,1024,NVMe SSD,like_new,Dell,3.4,1273.55,1423.53,74.0,57.0,0.95
synthetic_demo,demo-00525,Intel Core i5-12600K,NVIDIA GeForce RTX 4090,32,DDR4,2048,NVMe SSD,like_new,Alienware,0.7,2611.19,2284.75,68.0,100.0,0.95
synthetic_demo,demo-00526,AMD Ryzen 7 5800X3D,AMD Radeon RX 6700 XT,64,DDR5,2048,NVMe SSD,new,MSI,0.0,2652.0,2288.25,78.0,57.0,1.0
synthetic_demo,demo-00527,Intel Core i5-13600K,NVIDIA GeForce RTX 3090,16,DDR5,1024,NVMe SSD,fair,Dell,2.5,1367.45,1410.18,79.0,82.0,0.72
synthetic_demo,demo-00528,Intel Core i7-13700K,AMD Radeon RX 7700 XT,64,DDR5,2048,NVMe SSD,like_new,Lenovo,2.6,1251.49,1553.55,87.0,64.0,0.95
synthetic_demo,demo-00529,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 3080,32,DDR5,1024,NVMe SSD,excellent,ASUS,4.4,1239.3,1246.22,58.0,72.0,0.9
synthetic_demo,demo-00530,AMD Ryzen 9 7900X,AMD Radeon RX 7600,16,DDR5,4096,NVMe SSD,good,Dell,0.4,1562.39,1527.83,88.0,50.0,0.84
synthetic_demo,demo-00531,Intel Core i5-13600K,AMD Radeon RX 7700 XT,64,DDR5,256,NVMe SSD,new,ASUS,1.6,2136.9,1969.03,79.0,64.0,1.0
synthetic_demo,demo-00532,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 4060,16,DDR4,1024,NVMe SSD,excellent,Dell,3.3,1404.82,1172.85,58.0,54.0,0.9
synthetic_demo,demo-00533,AMD Ryzen 7 7800X3D,AMD Radeon RX 7700 XT,32,DDR5,1024,NVMe SSD,excellent,Alienware,1.0,2092.29,1814.23,96.0,64.0,0.9
synthetic_demo,demo-00534,AMD Ryzen 9 7950X,NVIDIA GeForce RTX 4070,32,DDR5,1024,SATA SSD,good,custom,4.9,1051.82,1042.68,95.0,72.0,0.84
synthetic_demo,demo-00535,AMD Ryzen 7 5800X3D,NVIDIA GeForce RTX 3080,64,DDR5,1024,HDD,good,ASUS,5.1,1405.56,1326.59,78.0,72.0,0.84
synthetic_demo,demo-00536,Intel Core i9-14900K,NVIDIA GeForce RTX 4070 Ti SUPER,16,DDR5,1024,NVMe SSD,excellent,HP,2.4,1827.84,1710.14,100.0,84.0,0.9
synthetic_demo,demo-00537,AMD Ryzen 7 7700X,AMD Radeon RX 6700 XT,64,DDR5,1024,NVMe SSD,good,Dell,2.4,1533.29,1463.26,82.0,57.0,0.84
synthetic_demo,demo-00538,Intel Core i5-14600K,Intel Arc A770,32,DDR5,1024,SATA SSD,excellent,MSI,1.6,2023.02,1519.44,84.0,48.0,0.9
synthetic_demo,demo-00539,Intel Core i5-12600K,AMD Radeon RX 7900 XT,64,DDR4,1024,NVMe SSD,good,custom,0.0,1828.29,1896.61,68.0,84.0,0.84
synthetic_demo,demo-00540,Intel Core i5-12400,AMD Radeon RX 7600,64,DDR4,512,NVMe SSD,good,custom,3.8,1200.53,1075.57,56.0,50.0,0.84
synthetic_demo,demo-00541,Intel Core i7-12700K,AMD Radeon RX 7600,32,DDR5,2048,NVMe SSD,fair,HP,4.8,1188.21,1030.36,76.0,50.0,0.72
synthetic_demo,demo-00542,Intel Core i7-13700K,NVIDIA GeForce RTX 2080,32,DDR4,2048,NVMe SSD,excellent,MSI,0.0,2091.73,1941.27,87.0,44.0,0.9
synthetic_demo,demo-00543,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 4070 Ti SUPER,16,DDR5,2048,NVMe SSD,new,ASUS,4.6,1482.61,1549.35,74.0,84.0,1.0
synthetic_demo,demo-00544,AMD Ryzen 9 7950X3D,AMD Radeon RX 6700 XT,32,DDR5,1024,NVMe SSD,good,HP,3.0,1483.48,1388.63,100.0,57.0,0.84
synthetic_demo,demo-00545,Intel Core i7-14700K,NVIDIA GeForce RTX 4070 Ti,16,DDR5,2048,NVMe SSD,good,Dell,4.6,1339.29,1177.52,93.0,80.0,0.84
synthetic_demo,demo-00546,AMD Ryzen 5 5600X,AMD Radeon RX 7900 XTX,64,DDR5,1024,NVMe SSD,good,HP,2.8,1460.74,1635.97,58.0,92.0,0.84
synthetic_demo,demo-00547,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 3070,32,DDR5,2048,NVMe SSD,good,ASUS,3.7,1092.51,988.84,58.0,60.0,0.84
synthetic_demo,demo-00548,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3090,32,DDR5,2048,NVMe SSD,excellent,Dell,0.3,2218.1,2157.51,96.0,82.0,0.9
synthetic_demo,demo-00549,Intel Core i5-12400,Intel Arc A770,32,DDR4,2048,NVMe SSD,good,MSI,4.8,1023.52,1054.54,56.0,48.0,0.84
synthetic_demo,demo-00550,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4070,32,DDR5,1024,NVMe SSD,excellent,Lenovo,1.9,2106.77,1926.4,88.0,72.0,0.9
synthetic_demo,demo-00551,AMD Ryzen 9 7950X,AMD Radeon RX 7900 XTX,64,DDR5,1024,NVMe SSD,fair,custom,2.1,1397.78,1582.48,95.0,92.0,0.72
synthetic_demo,demo-00552,AMD Ryzen 7 5800X3D,Intel Arc A750,32,DDR5,256,NVMe SSD,good,Lenovo,3.5,933.13,836.75,78.0,43.0,0.84
synthetic_demo,demo-00553,Intel Core i5-12600K,NVIDIA GeForce RTX 3090,32,DDR5,2048,NVMe SSD,new,Alienware,3.0,2256.73,2426.63,68.0,82.0,1.0
synthetic_demo,demo-00554,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 3080,64,DDR5,1024,NVMe SSD,good,ASUS,2.6,2305.41,1988.9,88.0,72.0,0.84
synthetic_demo,demo-00555,AMD Ryzen 9 7900X,NVIDIA GeForce RTX 4070 Ti SUPER,32,DDR5,2048,NVMe SSD,excellent,MSI,1.6,2179.0,2094.79,88.0,84.0,0.9
synthetic_demo,demo-00556,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 3090,32,DDR5,1024,NVMe SSD,excellent,HP,3.3,1471.13,1426.8,58.0,82.0,0.9
synthetic_demo,demo-00557,Intel Core i5-12600K,NVIDIA GeForce RTX 4070 Ti,32,DDR5,1024,NVMe SSD,good,Dell,0.1,1945.12,1792.73,68.0,80.0,0.84
synthetic_demo,demo-00558,Intel Core i5-12400,AMD Radeon RX 6700 XT,16,DDR5,1024,NVMe SSD,good,MSI,2.4,1203.3,1056.59,56.0,57.0,0.84
synthetic_demo,demo-00559,Intel Core i9-13900K,AMD Radeon RX 7800 XT,32,DDR5,2048,SATA SSD,new,ASUS,3.4,1735.82,1715.34,95.0,73.0,1.0
synthetic_demo,demo-00560,AMD Ryzen 5 7600X,NVIDIA GeForce RTX 3090,64,DDR5,1024,NVMe SSD,new,MSI,0.2,2120.33,2149.96,74.0,82.0,1.0
synthetic_demo,demo-00561,AMD Ryzen 5 5600X,NVIDIA GeForce RTX 3090,16,DDR5,1024,SATA SSD,fair,HP,4.9,1015.38,919.71,58.0,82.0,0.72
synthetic_demo,demo-00562,Intel Core i9-13900K,NVIDIA GeForce RTX 2080,16,DDR5,1024,NVMe SSD,fair,Alienware,1.9,1233.76,1202.66,95.0,44.0,0.72
synthetic_demo,demo-00563,Intel Core i5-13600K,NVIDIA GeForce RTX 4060,16,DDR5,1024,NVMe SSD,good,MSI,4.3,985.43,1116.32,79.0,54.0,0.84
synthetic_demo,demo-00564,Intel Core i7-14700K,NVIDIA GeForce RTX 4070,64,DDR5,512,HDD,good,custom,0.5,1410.3,1541.16,93.0,72.0,0.84
synthetic_demo,demo-00565,Intel Core i5-12400,NVIDIA GeForce RTX 4080,64,DDR5,1024,NVMe SSD,fair,Lenovo,3.5,1628.91,1275.11,56.0,90.0,0.72
synthetic_demo,demo-00566,AMD Ryzen 5 5600X,AMD Radeon RX 7700 XT,16,DDR5,2048,NVMe SSD,good,Alienware,0.0,1599.76,1725.36,58.0,64.0,0.84
synthetic_demo,demo-00567,AMD Ryzen 9 7950X,AMD Radeon RX 7600,64,DDR5,1024,NVMe SSD,excellent,ASUS,2.0,1366.42,1692.23,95.0,50.0,0.9
synthetic_demo,demo-00568,AMD Ryzen 7 5800X3D,AMD Radeon RX 7800 XT,128,DDR5,2048,NVMe SSD,new,Alienware,3.2,2584.58,2598.47,78.0,73.0,1.0
synthetic_demo,demo-00569,Intel Core i7-13700K,AMD Radeon RX 6700 XT,16,DDR4,1024,NVMe SSD,excellent,HP,3.2,1476.01,1441.97,87.0,57.0,0.9
synthetic_demo,demo-00570,Intel Core i9-13900K,NVIDIA GeForce RTX 2080,16,DDR5,1024,NVMe SSD,excellent,HP,1.8,1154.88,1046.0,95.0,44.0,0.9
synthetic_demo,demo-00571,AMD Ryzen 5 5600X,AMD Radeon RX 7800 XT,16,DDR4,512,NVMe SSD,good,MSI,2.6,1221.86,1160.74,58.0,73.0,0.84
synthetic_demo,demo-00572,AMD Ryzen 5 7600X,AMD Radeon RX 6800 XT,32,DDR4,1024,NVMe SSD,good,HP,1.8,1487.07,1351.1,74.0,69.0,0.84
synthetic_demo,demo-00573,AMD Ryzen 9 7950X3D,NVIDIA GeForce RTX 4060 Ti,32,DDR5,512,NVMe SSD,excellent,Lenovo,0.5,1726.61,1917.96,100.0,62.0,0.9
synthetic_demo,demo-00574,AMD Ryzen 9 7950X,AMD Radeon RX 7900 XTX,16,DDR5,1024,NVMe SSD,good,custom,1.7,2460.81,2134.76,95.0,92.0,0.84
synthetic_demo,demo-00575,Intel Core i5-14600K,NVIDIA GeForce RTX 3060,16,DDR5,1024,NVMe SSD,excellent,HP,3.0,1136.03,1150.91,84.0,48.0,0.9
synthetic_demo,demo-00576,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 2080,64,DDR5,4096,NVMe SSD,good,Alienware,2.9,1759.36,1706.61,96.0,44.0,0.84
synthetic_demo,demo-00577,Intel Core i9-14900K,NVIDIA GeForce RTX 2080,32,DDR5,1024,NVMe SSD,excellent,Dell,2.7,1214.44,1355.7,100.0,44.0,0.9
synthetic_demo,demo-00578,Intel Core i5-14600K,Intel Arc A750,64,DDR5,2048,NVMe SSD,good,Lenovo,1.9,1473.26,1631.22,84.0,43.0,0.84
synthetic_demo,demo-00579,Intel Core i7-13700K,NVIDIA GeForce RTX 4070 Ti SUPER,16,DDR5,1024,NVMe SSD,good,Lenovo,2.5,1537.77,1462.96,87.0,84.0,0.84
synthetic_demo,demo-00580,Intel Core i7-13700K,NVIDIA GeForce RTX 3080,64,DDR5,2048,NVMe SSD,like_new,custom,2.1,2481.05,2274.82,87.0,72.0,0.95
synthetic_demo,demo-00581,AMD Ryzen 7 7700X,NVIDIA GeForce RTX 3090,32,DDR5,4096,SATA SSD,like_new,custom,0.6,2342.52,2433.7,82.0,82.0,0.95
synthetic_demo,demo-00582,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 4070 Ti SUPER,64,DDR5,1024,NVMe SSD,good,custom,1.8,1891.1,1908.61,96.0,84.0,0.84
synthetic_demo,demo-00583,AMD Ryzen 7 7800X3D,NVIDIA GeForce RTX 3080,32,DDR5,512,NVMe SSD,excellent,Dell,4.3,1288.8,1317.65,96.0,72.0,0.9
synthetic_demo,demo-00584,Intel Core i5-14600K,Intel Arc A750,16,DDR5,1024,SATA SSD,excellent,Dell,1.7,1341.07,1166.23,84.0,43.0,0.9
synthetic_demo,demo-00585,Intel Core i5-13600K,AMD Radeon RX 7800 XT,128,DDR5,1024,NVMe SSD,fair,ASUS,3.9,2171.82,1714.46,79.0,73.0,0.72
synthetic_demo,demo-00586,Intel Core i5-12400,NVIDIA GeForce RTX 4060 Ti,32,DDR5,1024,NVMe SSD,good,Dell,1.0,1340.05,1452.82,56.0,62.0,0.84
synthetic_demo,demo-00587,Intel Core i7-14700K,AMD Radeon RX 7700 XT,32,DDR5,2048,NVMe SSD,excellent,Dell,1.5,1571.07,1681.57,93.0,64.0,0.9
